Article_ID,Title,Author,Ticker,Date,Year,Content,TY,TD
209375,This is only a sample title.,Horace Dediu,AAPL,2010-06-10,2010,This is only a sample content.,1,546.0
209449,This is only a sample title.,Larry Dignan,MSFT,2010-06-10,2010,This is only a sample content.,5,550.0
209482,This is only a sample title.,Research Recap,AAPL,2010-06-10,2010,This is only a sample content.,1,546.0
209491,This is only a sample title.,Sam Diaz,AAPL,2010-06-10,2010,This is only a sample content.,1,546.0
209721,This is only a sample title.,Bespoke Investment Group,AAPL,2010-06-12,2010,This is only a sample content.,1,
209821,This is only a sample title.,TechCrunch,AAPL,2010-06-13,2010,This is only a sample content.,1,
209846,This is only a sample title.,Kevin Grewal,MSFT,2010-06-14,2010,This is only a sample content.,5,560.0
210075,This is only a sample title.,Zacks Investment Research,IBM,2010-06-15,2010,This is only a sample content.,3,563.0
210106,This is only a sample title.,TechCrunch,AAPL,2010-06-15,2010,This is only a sample content.,1,561.0
210142,This is only a sample title.,TechCrunch,IBM,2010-06-15,2010,This is only a sample content.,3,563.0
210299,This is only a sample title.,Horace Dediu,AAPL,2010-06-16,2010,This is only a sample content.,1,566.0
210320,This is only a sample title.,451 Research: Inorganic Growth,IBM,2010-06-16,2010,This is only a sample content.,3,568.0
210369,This is only a sample title.,Larry Dignan,AAPL,2010-06-16,2010,This is only a sample content.,1,566.0
210376,This is only a sample title.,Larry Dignan,IBM,2010-06-16,2010,This is only a sample content.,3,568.0
210471,This is only a sample title.,The Business Insider,AAPL,2010-06-17,2010,This is only a sample content.,1,571.0
210617,This is only a sample title.,Siddharth Dalal,AAPL,2010-06-17,2010,This is only a sample content.,1,571.0
210717,This is only a sample title.,TechCrunch,AAPL,2010-06-18,2010,This is only a sample content.,1,576.0
210772,This is only a sample title.,Larry Dignan,MSFT,2010-06-18,2010,This is only a sample content.,5,580.0
210941,This is only a sample title.,Marketblog,AAPL,2010-06-21,2010,This is only a sample content.,1,581.0
211166,This is only a sample title.,Andy Zaky,AAPL,2010-06-22,2010,This is only a sample content.,1,586.0
211214,This is only a sample title.,Jeffrey M. Kaplan,AMZN,2010-06-22,2010,This is only a sample content.,2,587.0
211295,This is only a sample title.,Larry Dignan,AAPL,2010-06-22,2010,This is only a sample content.,1,586.0
211378,This is only a sample title.,Bret Jensen,MSFT,2010-06-22,2010,This is only a sample content.,5,590.0
211410,This is only a sample title.,Kapitall,AAPL,2010-06-23,2010,This is only a sample content.,1,591.0
211495,This is only a sample title.,Larry Dignan,AAPL,2010-06-23,2010,This is only a sample content.,1,591.0
211527,This is only a sample title.,Trefis,AMZN,2010-06-23,2010,This is only a sample content.,2,592.0
211569,This is only a sample title.,Dr. Stephen Leeb,AAPL,2010-06-23,2010,This is only a sample content.,1,591.0
211617,This is only a sample title.,Horace Dediu,AAPL,2010-06-24,2010,This is only a sample content.,1,596.0
211618,This is only a sample title.,Retail Geeks,AAPL,2010-06-24,2010,This is only a sample content.,1,596.0
211649,This is only a sample title.,Andy Zaky,AAPL,2010-06-24,2010,This is only a sample content.,1,596.0
211664,This is only a sample title.,Finance Banter,AAPL,2010-06-24,2010,This is only a sample content.,1,596.0
211677,This is only a sample title.,Erick Schonfeld,MSFT,2010-06-24,2010,This is only a sample content.,5,600.0
211930,This is only a sample title.,Research Recap,AAPL,2010-06-25,2010,This is only a sample content.,1,601.0
211977,This is only a sample title.,Andy Zaky,AAPL,2010-06-27,2010,This is only a sample content.,1,
212094,This is only a sample title.,Brian Polino,MSFT,2010-06-28,2010,This is only a sample content.,5,610.0
212095,This is only a sample title.,The Rational Walk,AMZN,2010-06-28,2010,This is only a sample content.,2,607.0
212141,This is only a sample title.,TechCrunch,AAPL,2010-06-28,2010,This is only a sample content.,1,606.0
212197,This is only a sample title.,optionMONSTER,AMZN,2010-06-28,2010,This is only a sample content.,2,607.0
212201,This is only a sample title.,AFG Indexes,AAPL,2010-06-28,2010,This is only a sample content.,1,606.0
212378,This is only a sample title.,TraderMark,AMZN,2010-06-29,2010,This is only a sample content.,2,612.0
212563,This is only a sample title.,TechCrunch,AMZN,2010-06-30,2010,This is only a sample content.,2,617.0
212817,This is only a sample title.,TraderMark,AAPL,2010-07-01,2010,This is only a sample content.,1,621.0
212851,This is only a sample title.,Sam Diaz,IBM,2010-07-01,2010,This is only a sample content.,3,623.0
212854,This is only a sample title.,Trefis,AAPL,2010-07-01,2010,This is only a sample content.,1,621.0
212973,This is only a sample title.,TechCrunch,AAPL,2010-07-02,2010,This is only a sample content.,1,626.0
212974,This is only a sample title.,Sam Diaz,AAPL,2010-07-02,2010,This is only a sample content.,1,626.0
213066,This is only a sample title.,Andy Zaky,AAPL,2010-07-04,2010,This is only a sample content.,1,
213219,This is only a sample title.,Andy Zaky,AAPL,2010-07-06,2010,This is only a sample content.,1,631.0
213295,This is only a sample title.,Research Recap,AAPL,2010-07-06,2010,This is only a sample content.,1,631.0
213374,This is only a sample title.,The Business Insider,AAPL,2010-07-07,2010,This is only a sample content.,1,636.0
213379,This is only a sample title.,Mark J. Perry,AAPL,2010-07-07,2010,This is only a sample content.,1,636.0
213385,This is only a sample title.,Sam Diaz,AMZN,2010-07-07,2010,This is only a sample content.,2,637.0
213489,This is only a sample title.,Sam Diaz,AAPL,2010-07-07,2010,This is only a sample content.,1,636.0
213523,This is only a sample title.,451 Research: Inorganic Growth,IBM,2010-07-07,2010,This is only a sample content.,3,638.0
213581,This is only a sample title.,Stephen Rosenman,AAPL,2010-07-08,2010,This is only a sample content.,1,641.0
213606,This is only a sample title.,TechCrunch,MSFT,2010-07-08,2010,This is only a sample content.,5,645.0
213638,This is only a sample title.,451 Research: Inorganic Growth,IBM,2010-07-08,2010,This is only a sample content.,3,643.0
213656,This is only a sample title.,Andy Zaky,AAPL,2010-07-08,2010,This is only a sample content.,1,641.0
213809,This is only a sample title.,Trefis,AMZN,2010-07-09,2010,This is only a sample content.,2,647.0
214087,This is only a sample title.,R. Scott Raynovich,MSFT,2010-07-12,2010,This is only a sample content.,5,655.0
214092,This is only a sample title.,Erick Schonfeld,AAPL,2010-07-12,2010,This is only a sample content.,1,651.0
214107,This is only a sample title.,TechCrunch,MSFT,2010-07-12,2010,This is only a sample content.,5,655.0
214143,This is only a sample title.,Larry Dignan,MSFT,2010-07-12,2010,This is only a sample content.,5,655.0
214283,This is only a sample title.,TechCrunch,AAPL,2010-07-13,2010,This is only a sample content.,1,656.0
214299,This is only a sample title.,Anton Wahlman,AAPL,2010-07-13,2010,This is only a sample content.,1,656.0
214347,This is only a sample title.,Jason Schwarz,AAPL,2010-07-13,2010,This is only a sample content.,1,656.0
214444,This is only a sample title.,Larry Dignan,AAPL,2010-07-14,2010,This is only a sample content.,1,661.0
214511,This is only a sample title.,Doug Short,AAPL,2010-07-14,2010,This is only a sample content.,1,661.0
214521,This is only a sample title.,Yankee Group,AAPL,2010-07-14,2010,This is only a sample content.,1,661.0
214683,This is only a sample title.,TechCrunch,AAPL,2010-07-15,2010,This is only a sample content.,1,666.0
214696,This is only a sample title.,Trefis,AAPL,2010-07-15,2010,This is only a sample content.,1,666.0
214712,This is only a sample title.,Andrew Horowitz,AAPL,2010-07-15,2010,This is only a sample content.,1,666.0
214905,This is only a sample title.,Trefis,AAPL,2010-07-16,2010,This is only a sample content.,1,671.0
214927,This is only a sample title.,Zacks Investment Research,IBM,2010-07-16,2010,This is only a sample content.,3,673.0
214938,This is only a sample title.,Erick Schonfeld,AAPL,2010-07-16,2010,This is only a sample content.,1,671.0
214941,This is only a sample title.,TechCrunch,AAPL,2010-07-16,2010,This is only a sample content.,1,671.0
214950,This is only a sample title.,Felix Salmon,AAPL,2010-07-16,2010,This is only a sample content.,1,671.0
214975,This is only a sample title.,Sam Diaz,AAPL,2010-07-16,2010,This is only a sample content.,1,671.0
215020,This is only a sample title.,Wall St. Cheat Sheet,IBM,2010-07-18,2010,This is only a sample content.,3,
215170,This is only a sample title.,Jett Winter,AAPL,2010-07-19,2010,This is only a sample content.,1,676.0
215193,This is only a sample title.,Trefis,AMZN,2010-07-19,2010,This is only a sample content.,2,677.0
215194,This is only a sample title.,Wall St. Cheat Sheet,AAPL,2010-07-19,2010,This is only a sample content.,1,676.0
215199,This is only a sample title.,Theflyonthewall,IBM,2010-07-19,2010,This is only a sample content.,3,678.0
215212,This is only a sample title.,Investment U,AAPL,2010-07-19,2010,This is only a sample content.,1,676.0
215229,This is only a sample title.,Research Recap,AAPL,2010-07-19,2010,This is only a sample content.,1,676.0
215230,This is only a sample title.,Tech Phoenix,IBM,2010-07-19,2010,This is only a sample content.,3,678.0
215231,This is only a sample title.,TechCrunch,AMZN,2010-07-19,2010,This is only a sample content.,2,677.0
215233,This is only a sample title.,Wall St. Cheat Sheet,IBM,2010-07-19,2010,This is only a sample content.,3,678.0
215239,This is only a sample title.,Zacks Investment Research,IBM,2010-07-19,2010,This is only a sample content.,3,678.0
215252,This is only a sample title.,SA Transcripts,IBM,2010-07-19,2010,This is only a sample content.,3,678.0
215275,This is only a sample title.,Jason Schwarz,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215292,This is only a sample title.,Elemental Capital Management,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215303,This is only a sample title.,Kapitall,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215355,This is only a sample title.,Zacks Investment Research,IBM,2010-07-20,2010,This is only a sample content.,3,683.0
215410,This is only a sample title.,optionMONSTER,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215421,This is only a sample title.,Theflyonthewall,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215447,This is only a sample title.,Dr. Kris,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215462,This is only a sample title.,Bespoke Investment Group,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215467,This is only a sample title.,TechCrunch,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215469,This is only a sample title.,Wall St. Cheat Sheet,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215477,This is only a sample title.,Zacks Investment Research,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215492,This is only a sample title.,SA Transcripts,AAPL,2010-07-20,2010,This is only a sample content.,1,681.0
215534,This is only a sample title.,Richard Hyde,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215551,This is only a sample title.,Neil Carvin,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215580,This is only a sample title.,TechCrunch,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215585,This is only a sample title.,Zacks Investment Research,MSFT,2010-07-21,2010,This is only a sample content.,5,690.0
215588,This is only a sample title.,The Rational Walk,MSFT,2010-07-21,2010,This is only a sample content.,5,690.0
215589,This is only a sample title.,Theflyonthewall,AMZN,2010-07-21,2010,This is only a sample content.,2,687.0
215590,This is only a sample title.,Larry Dignan,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215595,This is only a sample title.,Wall St. Cheat Sheet,KO,2010-07-21,2010,This is only a sample content.,4,689.0
215606,This is only a sample title.,Wall St. Cheat Sheet,AMZN,2010-07-21,2010,This is only a sample content.,2,687.0
215612,This is only a sample title.,Zacks Investment Research,KO,2010-07-21,2010,This is only a sample content.,4,689.0
215613,This is only a sample title.,The Business Insider,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215619,This is only a sample title.,The Business Insider,KO,2010-07-21,2010,This is only a sample content.,4,689.0
215654,This is only a sample title.,Michael Shulman,AAPL,2010-07-21,2010,This is only a sample content.,1,686.0
215682,This is only a sample title.,SA Transcripts,KO,2010-07-21,2010,This is only a sample content.,4,689.0
215702,This is only a sample title.,Ockham Research,KO,2010-07-21,2010,This is only a sample content.,4,689.0
215826,This is only a sample title.,The Operations Room,AAPL,2010-07-22,2010,This is only a sample content.,1,691.0
215930,This is only a sample title.,Theflyonthewall,AMZN,2010-07-22,2010,This is only a sample content.,2,692.0
215932,This is only a sample title.,Theflyonthewall,MSFT,2010-07-22,2010,This is only a sample content.,5,695.0
215965,This is only a sample title.,Sam Diaz,AMZN,2010-07-22,2010,This is only a sample content.,2,692.0
215968,This is only a sample title.,TechCrunch,MSFT,2010-07-22,2010,This is only a sample content.,5,695.0
215984,This is only a sample title.,Zacks Investment Research,AMZN,2010-07-22,2010,This is only a sample content.,2,692.0
215992,This is only a sample title.,Zacks Investment Research,MSFT,2010-07-22,2010,This is only a sample content.,5,695.0
216013,This is only a sample title.,SA Transcripts,MSFT,2010-07-22,2010,This is only a sample content.,5,695.0
